StockCode,AverageDailyDemand,ReorderPoint,SafetyStock,SuggestedInventory
20766,4.54320987654321,31.80246913580247,9.08641975308642,40.888888888888886
20767,5.74468085106383,40.212765957446805,11.48936170212766,51.702127659574465
20768,6.927710843373494,48.493975903614455,13.855421686746988,62.34939759036144
20769,8.973684210526315,62.815789473684205,17.94736842105263,80.76315789473684
20770,8.96629213483146,62.764044943820224,17.93258426966292,80.69662921348315
20771,5.704545454545454,39.93181818181818,11.409090909090908,51.340909090909086
20772,8.079545454545455,56.55681818181819,16.15909090909091,72.7159090909091
20773,40.30864197530864,282.16049382716045,80.61728395061728,362.7777777777777
20774,56.266666666666666,393.8666666666667,112.53333333333333,506.4
20775,95.86111111111111,671.0277777777778,191.72222222222223,862.75
20776,57.96363636363636,405.74545454545455,115.92727272727272,521.6727272727272
20777,55.435483870967744,388.0483870967742,110.87096774193549,498.9193548387097
20778,47.171052631578945,330.1973684210526,94.34210526315789,424.5394736842105
20780,3.276595744680851,22.93617021276596,6.553191489361702,29.48936170212766
20781,2.1666666666666665,15.166666666666666,4.333333333333333,19.5
20782,1.972972972972973,13.81081081081081,3.945945945945946,17.756756756756758
20783,3.742857142857143,26.2,7.485714285714286,33.68571428571428
20784,3.25,22.75,6.5,29.25
20785,2.5,17.5,5.0,22.5
20786,2.4444444444444446,17.111111111111114,4.888888888888889,22.000000000000004
20787,1.375,9.625,2.75,12.375
20791,5.0,35.0,10.0,45.0
20793,24.09090909090909,168.63636363636363,48.18181818181818,216.8181818181818
20794,7.0,49.0,14.0,63.0
20795,8.0,56.0,16.0,72.0
20796,5.4,37.800000000000004,10.8,48.60000000000001
20798,10.414634146341463,72.90243902439025,20.829268292682926,93.73170731707317
20799,12.846153846153847,89.92307692307693,25.692307692307693,115.61538461538463
20800,498.0,3486.0,996.0,4482.0
20801,2.8,19.599999999999998,5.6,25.199999999999996
20802,7.617647058823529,53.3235294117647,15.235294117647058,68.55882352941177
20803,6.0,42.0,12.0,54.0
20804,11.192307692307692,78.34615384615384,22.384615384615383,100.73076923076923
20812,1.6666666666666667,11.666666666666668,3.3333333333333335,15.000000000000002
20814,15.583333333333334,109.08333333333334,31.166666666666668,140.25
20816,3.2,22.400000000000002,6.4,28.800000000000004
20818,3.35,23.45,6.7,30.15
20819,4.6,32.199999999999996,9.2,41.39999999999999
20820,1.2857142857142858,9.0,2.5714285714285716,11.571428571428571
20821,2.0,14.0,4.0,18.0
20822,2.0,14.0,4.0,18.0
20823,8.363636363636363,58.54545454545455,16.727272727272727,75.27272727272728
20825,60.0,420.0,120.0,540.0
20826,13.166666666666666,92.16666666666666,26.333333333333332,118.49999999999999
20827,14.166666666666666,99.16666666666666,28.333333333333332,127.49999999999999
20828,9.403458213256485,65.8242074927954,18.80691642651297,84.63112391930837
20829,13.474708171206226,94.32295719844358,26.94941634241245,121.27237354085602
20830,8.107142857142858,56.75,16.214285714285715,72.96428571428572
20831,7.9655172413793105,55.758620689655174,15.931034482758621,71.6896551724138
20832,11.63265306122449,81.42857142857143,23.26530612244898,104.6938775510204
20833,10.4,72.8,20.8,93.6
20835,12.0,84.0,24.0,108.0
20836,10.8,75.60000000000001,21.6,97.20000000000002
20837,8.0,56.0,16.0,72.0
20838,10.166666666666666,71.16666666666666,20.333333333333332,91.49999999999999
20839,5.083333333333333,35.58333333333333,10.166666666666666,45.74999999999999
20840,20.529411764705884,143.7058823529412,41.05882352941177,184.76470588235296
20845,5.4,37.800000000000004,10.8,48.60000000000001
20846,9.926470588235293,69.48529411764706,19.852941176470587,89.33823529411765
20847,4.166666666666667,29.166666666666668,8.333333333333334,37.5
20848,4.5,31.5,9.0,40.5
20849,33.5,234.5,67.0,301.5
20850,35.65217391304348,249.56521739130434,71.30434782608695,320.8695652173913
20851,15.476190476190476,108.33333333333333,30.952380952380953,139.28571428571428
20854,2.9305555555555554,20.513888888888886,5.861111111111111,26.374999999999996
20855,2.9591836734693877,20.714285714285715,5.918367346938775,26.63265306122449
20856,3.046875,21.328125,6.09375,27.421875
20857,3.125,21.875,6.25,28.125
20858,4.0,28.0,8.0,36.0
20860,1.9,13.299999999999999,3.8,17.099999999999998
20861,2.8125,19.6875,5.625,25.3125
20862,11.285714285714286,79.0,22.571428571428573,101.57142857142857
20863,6.5,45.5,13.0,58.5
20864,9.148148148148149,64.03703703703704,18.296296296296298,82.33333333333334
20865,8.233333333333333,57.633333333333326,16.466666666666665,74.1
20866,10.528301886792454,73.69811320754718,21.056603773584907,94.75471698113209
20867,12.851851851851851,89.96296296296296,25.703703703703702,115.66666666666666
20868,27.2,190.4,54.4,244.8
20869,21.4,149.79999999999998,42.8,192.59999999999997
20870,5.4,37.800000000000004,10.8,48.60000000000001
20871,15.0625,105.4375,30.125,135.5625
20877,3.3333333333333335,23.333333333333336,6.666666666666667,30.000000000000004
20878,9.732394366197184,68.12676056338029,19.464788732394368,87.59154929577466
20879,6.2,43.4,12.4,55.8
20881,2.0,14.0,4.0,18.0
20882,2.0,14.0,4.0,18.0
20884,1.0,7.0,2.0,9.0
20885,1.0,7.0,2.0,9.0
20886,7.011299435028248,49.07909604519774,14.022598870056497,63.101694915254235
20887,1.25,8.75,2.5,11.25
20888,32.63636363636363,228.45454545454544,65.27272727272727,293.7272727272727
20889,54.666666666666664,382.66666666666663,109.33333333333333,491.99999999999994
20890,4.0,28.0,8.0,36.0
20891,2.0,14.0,4.0,18.0
20892,3.625,25.375,7.25,32.625
20893,7.452830188679245,52.16981132075472,14.90566037735849,67.0754716981132
20894,3.4285714285714284,24.0,6.857142857142857,30.857142857142858
20895,4.0,28.0,8.0,36.0
20896,2.6,18.2,5.2,23.4
20897,7.3,51.1,14.6,65.7
20898,8.294117647058824,58.05882352941177,16.58823529411765,74.64705882352942
20899,3.3846153846153846,23.692307692307693,6.769230769230769,30.461538461538463
20901,2.142857142857143,15.0,4.285714285714286,19.285714285714285
20902,3.8,26.599999999999998,7.6,34.199999999999996
20903,8.5,59.5,17.0,76.5
20905,2.0,14.0,4.0,18.0
20906,2.6206896551724137,18.344827586206897,5.241379310344827,23.586206896551722
20910,2.7142857142857144,19.0,5.428571428571429,24.42857142857143
20913,9.833333333333334,68.83333333333334,19.666666666666668,88.50000000000001
20914,11.346189164370983,79.42332415059688,22.692378328741967,102.11570247933885
20931,5.2727272727272725,36.90909090909091,10.545454545454545,47.45454545454545
20932,3.342857142857143,23.400000000000002,6.685714285714286,30.08571428571429
20933,13.823529411764707,96.76470588235294,27.647058823529413,124.41176470588235
20934,3.9655172413793105,27.758620689655174,7.931034482758621,35.689655172413794
20935,7.605263157894737,53.23684210526316,15.210526315789474,68.44736842105263
20936,7.03125,49.21875,14.0625,63.28125
20939,12.0,84.0,24.0,108.0
20940,6.277777777777778,43.94444444444444,12.555555555555555,56.5
20941,16.673076923076923,116.71153846153847,33.34615384615385,150.05769230769232
20942,1.5,10.5,3.0,13.5
20943,6.7,46.9,13.4,60.3
20950,9.878787878787879,69.15151515151516,19.757575757575758,88.9090909090909
20952,15.333333333333334,107.33333333333334,30.666666666666668,138.0
20953,2.7142857142857144,19.0,5.428571428571429,24.42857142857143
20956,15.88888888888889,111.22222222222223,31.77777777777778,143.0
20957,5.583333333333333,39.08333333333333,11.166666666666666,50.24999999999999
20958,2.888888888888889,20.22222222222222,5.777777777777778,26.0
20960,12.07638888888889,84.53472222222223,24.15277777777778,108.6875
20961,10.695238095238095,74.86666666666666,21.39047619047619,96.25714285714285
20963,11.0,77.0,22.0,99.0
20964,3.6,25.2,7.2,32.4
20966,9.817757009345794,68.72429906542055,19.635514018691588,88.35981308411215
20967,3.7911111111111113,26.53777777777778,7.582222222222223,34.120000000000005
20968,2.466666666666667,17.266666666666666,4.933333333333334,22.2
20969,4.523297491039426,31.663082437275985,9.046594982078853,40.70967741935484
20970,4.653061224489796,32.57142857142857,9.306122448979592,41.87755102040816
20971,18.115843270868826,126.81090289608179,36.23168654173765,163.04258943781943
20972,18.01641586867305,126.11491108071135,36.0328317373461,162.14774281805745
20973,19.365313653136532,135.55719557195573,38.730627306273064,174.28782287822878
20974,14.120181405895691,98.84126984126983,28.240362811791382,127.08163265306122
20975,22.689453125,158.826171875,45.37890625,204.205078125
20976,7.984615384615385,55.892307692307696,15.96923076923077,71.86153846153846
20977,8.58695652173913,60.108695652173914,17.17391304347826,77.28260869565217
20978,9.29535864978903,65.06751054852322,18.59071729957806,83.65822784810128
20979,14.365771812080537,100.56040268456375,28.731543624161073,129.29194630872482
20980,4.833333333333333,33.83333333333333,9.666666666666666,43.49999999999999
20981,11.334763948497853,79.34334763948497,22.669527896995707,102.01287553648068
20982,8.952861952861953,62.670033670033675,17.905723905723907,80.57575757575758
20983,10.409638554216867,72.86746987951807,20.819277108433734,93.6867469879518
20984,32.0625,224.4375,64.125,288.5625
20985,8.179856115107913,57.2589928057554,16.359712230215827,73.61870503597123
20986,6.9,48.300000000000004,13.8,62.10000000000001
20987,9.75,68.25,19.5,87.75
20988,2.6666666666666665,18.666666666666664,5.333333333333333,23.999999999999996
20989,8.270833333333334,57.895833333333336,16.541666666666668,74.4375
20990,9.522222222222222,66.65555555555555,19.044444444444444,85.69999999999999
20991,441.125,3087.875,882.25,3970.125
20992,11.951724137931034,83.66206896551724,23.90344827586207,107.5655172413793
20993,456.0416666666667,3192.291666666667,912.0833333333334,4104.375
20994,3.9166666666666665,27.416666666666664,7.833333333333333,35.25
20996,34.22222222222222,239.55555555555554,68.44444444444444,308.0
20997,2.869565217391304,20.08695652173913,5.739130434782608,25.82608695652174
20998,3.1875,22.3125,6.375,28.6875
21000,22.88,160.16,45.76,205.92
21001,2.2,15.400000000000002,4.4,19.800000000000004
21002,4.619047619047619,32.33333333333333,9.238095238095237,41.57142857142857
21003,1.8,12.6,3.6,16.2
21004,2.142857142857143,15.0,4.285714285714286,19.285714285714285
21007,48.84615384615385,341.9230769230769,97.6923076923077,439.6153846153846
21009,10.678571428571429,74.75,21.357142857142858,96.10714285714286
21010,11.768115942028986,82.3768115942029,23.536231884057973,105.91304347826087
21011,15.657894736842104,109.60526315789473,31.31578947368421,140.92105263157893
21012,14.169230769230769,99.18461538461538,28.338461538461537,127.52307692307693
21014,10.588235294117647,74.11764705882352,21.176470588235293,95.29411764705881
21015,7.28,50.96,14.56,65.52
21016,11.194444444444445,78.36111111111111,22.38888888888889,100.75
21017,13.119047619047619,91.83333333333333,26.238095238095237,118.07142857142857
21018,5.3076923076923075,37.15384615384615,10.615384615384615,47.76923076923077
21025,5.782608695652174,40.47826086956522,11.565217391304348,52.04347826086956
21026,6.842105263157895,47.89473684210526,13.68421052631579,61.57894736842105
21027,5.59375,39.15625,11.1875,50.34375
21028,6.368421052631579,44.578947368421055,12.736842105263158,57.31578947368421
21030,5.7368421052631575,40.1578947368421,11.473684210526315,51.63157894736842
21031,5.5,38.5,11.0,49.5
21032,6.052631578947368,42.368421052631575,12.105263157894736,54.473684210526315
21033,12.892857142857142,90.25,25.785714285714285,116.03571428571428
21034,1.8730025231286795,13.111017661900757,3.746005046257359,16.857022708158116
21035,7.803317535545023,54.62322274881517,15.606635071090047,70.22985781990522
21036,1.0,7.0,2.0,9.0
21038,2.9642857142857144,20.75,5.928571428571429,26.67857142857143
21039,6.166666666666667,43.16666666666667,12.333333333333334,55.50000000000001
21040,20.85,145.95000000000002,41.7,187.65000000000003
21041,8.242718446601941,57.69902912621359,16.485436893203882,74.18446601941747
21042,4.57085020242915,31.99595141700405,9.1417004048583,41.13765182186235
21043,5.0,35.0,10.0,45.0
21051,7.554054054054054,52.87837837837838,15.108108108108109,67.98648648648648
21054,2.0489510489510487,14.342657342657342,4.0979020979020975,18.44055944055944
21055,1.8514851485148516,12.96039603960396,3.702970297029703,16.663366336633665
21056,3.1196581196581197,21.837606837606838,6.239316239316239,28.076923076923077
21058,9.3125,65.1875,18.625,83.8125
21059,8.080645161290322,56.564516129032256,16.161290322580644,72.7258064516129
21060,12.169014084507042,85.1830985915493,24.338028169014084,109.52112676056338
21061,11.897435897435898,83.28205128205128,23.794871794871796,107.07692307692308
21062,8.596774193548388,60.17741935483872,17.193548387096776,77.37096774193549
21063,7.633333333333334,53.43333333333334,15.266666666666667,68.7
21064,10.160714285714286,71.125,20.321428571428573,91.44642857142857
21065,1.5714285714285714,11.0,3.142857142857143,14.142857142857142
21066,22.52857142857143,157.7,45.05714285714286,202.75714285714284
21067,29.806896551724137,208.64827586206894,59.61379310344827,268.2620689655172
21068,17.594771241830067,123.16339869281046,35.189542483660134,158.3529411764706
21069,22.51094890510949,157.57664233576642,45.02189781021898,202.5985401459854
21070,9.933333333333334,69.53333333333333,19.866666666666667,89.4
21071,14.09322033898305,98.65254237288136,28.1864406779661,126.83898305084746
21076,10.0,70.0,20.0,90.0
21077,15.884393063583815,111.1907514450867,31.76878612716763,142.95953757225433
21078,11.634285714285713,81.44,23.268571428571427,104.70857142857142
21080,18.027190332326285,126.190332326284,36.05438066465257,162.24471299093656
21081,1.0,7.0,2.0,9.0
21082,58.396694214876035,408.77685950413223,116.79338842975207,525.5702479338843
21084,8.441176470588236,59.08823529411765,16.88235294117647,75.97058823529412
21085,232.42372881355934,1626.9661016949153,464.8474576271187,2091.813559322034
21086,27.011396011396013,189.07977207977208,54.022792022792025,243.10256410256412
21087,8.545454545454545,59.81818181818181,17.09090909090909,76.9090909090909
21088,481.51612903225805,3370.6129032258063,963.0322580645161,4333.645161290322
21089,6.6923076923076925,46.84615384615385,13.384615384615385,60.23076923076923
21090,13.88888888888889,97.22222222222223,27.77777777777778,125.0
21091,390.51428571428573,2733.6000000000004,781.0285714285715,3514.628571428572
21092,711.4444444444445,4980.111111111111,1422.888888888889,6403.0
21094,28.455729166666668,199.19010416666669,56.911458333333336,256.1015625
21095,7.7368421052631575,54.1578947368421,15.473684210526315,69.63157894736841
21096,457.4375,3202.0625,914.875,4116.9375
21097,4.125,28.875,8.25,37.125
21098,11.921768707482993,83.45238095238095,23.843537414965986,107.29591836734693
21099,418.1875,2927.3125,836.375,3763.6875
21100,13.761006289308176,96.32704402515724,27.52201257861635,123.84905660377359
21102,5.416666666666667,37.91666666666667,10.833333333333334,48.75000000000001
21106,5.722222222222222,40.05555555555556,11.444444444444445,51.5
21107,8.032786885245901,56.22950819672131,16.065573770491802,72.29508196721312
21108,11.043478260869565,77.30434782608695,22.08695652173913,99.39130434782608
21109,2.26,15.819999999999999,4.52,20.339999999999996
21110,3.050314465408805,21.352201257861637,6.10062893081761,27.452830188679247
21111,5.301204819277109,37.10843373493976,10.602409638554217,47.71084337349397
21112,9.767441860465116,68.37209302325581,19.53488372093023,87.90697674418604
21114,12.267605633802816,85.87323943661971,24.535211267605632,110.40845070422534
21115,2.7896995708154506,19.527896995708154,5.579399141630901,25.107296137339056
21116,3.551470588235294,24.860294117647058,7.102941176470588,31.963235294117645
21117,18.25,127.75,36.5,164.25
21118,9.857142857142858,69.0,19.714285714285715,88.71428571428572
21121,18.711899791231733,130.98329853862214,37.42379958246347,168.4070981210856
21122,15.82618025751073,110.78326180257511,31.65236051502146,142.43562231759657
21123,16.642857142857142,116.5,33.285714285714285,149.78571428571428
21124,15.40966921119593,107.8676844783715,30.81933842239186,138.68702290076337
21125,10.219178082191782,71.53424657534248,20.438356164383563,91.97260273972604
21126,11.506666666666666,80.54666666666667,23.013333333333332,103.56
21127,7.3076923076923075,51.15384615384615,14.615384615384615,65.76923076923077
21128,3.923076923076923,27.46153846153846,7.846153846153846,35.30769230769231
21129,2.625,18.375,5.25,23.625
21130,17.675,123.72500000000001,35.35,159.07500000000002
21131,13.333333333333334,93.33333333333334,26.666666666666668,120.00000000000001
21132,2.8,19.599999999999998,5.6,25.199999999999996
21133,9.837209302325581,68.86046511627907,19.674418604651162,88.53488372093024
21134,7.844444444444444,54.91111111111111,15.688888888888888,70.6
21135,13.47008547008547,94.2905982905983,26.94017094017094,121.23076923076924
21136,15.5748031496063,109.0236220472441,31.1496062992126,140.1732283464567
21137,34.40585774058577,240.84100418410043,68.81171548117155,309.652719665272
21143,12.256578947368421,85.79605263157895,24.513157894736842,110.30921052631578
21144,11.744186046511627,82.20930232558139,23.488372093023255,105.69767441860465
21145,23.129032258064516,161.90322580645162,46.25806451612903,208.16129032258064
21146,14.849056603773585,103.94339622641509,29.69811320754717,133.64150943396226
21147,8.964285714285714,62.74999999999999,17.928571428571427,80.67857142857142
21153,3.008130081300813,21.056910569105693,6.016260162601626,27.073170731707318
21154,11.063888888888888,77.44722222222222,22.127777777777776,99.575
21155,8.839378238341968,61.87564766839378,17.678756476683937,79.55440414507771
21156,11.366355140186917,79.56448598130842,22.732710280373833,102.29719626168226
21157,5.777777777777778,40.44444444444444,11.555555555555555,52.0
21158,8.761904761904763,61.33333333333334,17.523809523809526,78.85714285714286
21159,8.925925925925926,62.48148148148148,17.85185185185185,80.33333333333333
21160,15.28,106.96,30.56,137.51999999999998
21161,16.238805970149254,113.67164179104478,32.47761194029851,146.1492537313433
21162,8.864077669902912,62.04854368932038,17.728155339805824,79.7766990291262
21163,13.3109243697479,93.1764705882353,26.6218487394958,119.79831932773111
21164,10.574307304785894,74.02015113350126,21.148614609571787,95.16876574307304
21165,11.46979865771812,80.28859060402685,22.93959731543624,103.2281879194631
21166,14.648401826484019,102.53881278538813,29.296803652968038,131.83561643835617
21167,32.61538461538461,228.3076923076923,65.23076923076923,293.53846153846155
21169,14.50326797385621,101.52287581699346,29.00653594771242,130.52941176470588
21171,8.284023668639053,57.98816568047337,16.568047337278106,74.55621301775147
21172,9.11111111111111,63.77777777777777,18.22222222222222,82.0
21173,5.209677419354839,36.46774193548387,10.419354838709678,46.88709677419355
